sample_id,group_id,split,label,dataset,image,sha256,status,classification,predicted_label,abstained,decision_correct,self_confidence,status_probability_0,status_probability_1,status_probability_2,selected_status_probability,selected_status_logprob_margin,calibrated_decision_confidence,prompt_tokens,completion_tokens,preprocess_ms,request_ms,end_to_end_ms,failure_code
088-negative,088,calibration,0,passenger_unbelted_nonsmoking_100,088.jpg,5ac85d9b7651ed5341cd4a274e9c7c4ee9201ab5458c354dcb84f873f7052344,0,not_detected,0,False,1,1.0,0.8469811907085385,0.13401188265492006,0.019006926636541587,0.8469811907085385,1.8437500149011612,,1610,15,32.754,2783.396,2818.8,
089-positive,089,calibration,1,passenger_smoking_100,089.jpg,b573fe7a26f44b66d0ab5c09fe28b754e4711e5e8d2838f96ddf6cf48c1bda93,1,detected,1,False,1,0.95,0.019975669965011746,0.9776385764779506,0.002385753557037712,0.9776385764779506,3.8906250167638063,,1610,14,32.547,2496.586,2531.892,
089-negative,089,calibration,0,passenger_unbelted_nonsmoking_100,089.jpg,1f40203b79c367b265470e42913bc22506466e23ff79348f980accc8a027211e,0,not_detected,0,False,1,1.0,0.9571141404100294,0.031743015728893834,0.01114284386107666,0.9571141404100294,3.4062499292194843,,1610,15,33.699,2710.059,2746.543,
090-positive,090,calibration,1,passenger_smoking_100,090.jpg,8e7f3d9590140669525a51f5a8e1d5a72d373b731090916f3fac01d5affae117,1,detected,1,False,1,0.95,0.025816890463733602,0.9687715953142353,0.00541151422203115,0.9687715953142353,3.624999925494194,,1610,14,32.89,2559.226,2595.116,
090-negative,090,calibration,0,passenger_unbelted_nonsmoking_100,090.jpg,d6eeadc8903340d43221eaad41cac1986b532c6bb57cfbba9b7e031b3397e9e2,0,not_detected,0,False,1,1.0,0.9013549904469536,0.06632216688835654,0.03232284266468979,0.9013549904469536,2.6093749925494194,,1610,15,32.283,2765.494,2800.672,
091-positive,091,test,1,passenger_smoking_100,091.jpg,05f1a4412d1e6e62854233a25013d17d497d7f74c41cc025447353ee3ed2ec52,1,detected,1,False,1,0.95,0.019688719471244065,0.9787691412143212,0.001542139314434651,0.9787691412143212,3.906249947845936,,1610,14,32.433,2507.524,2542.923,
091-negative,091,test,0,passenger_unbelted_nonsmoking_100,091.jpg,90e6d2702b41e58ee108d6d79081907724a51cda07ba99a76955de27c7b24cef,0,not_detected,0,False,1,1.0,0.9173535193370363,0.04358085485275059,0.03906562581021301,0.9173535193370363,3.0468749701976776,,1610,15,32.164,2830.942,2866.535,
092-positive,092,calibration,1,passenger_smoking_100,092.jpg,a7cc921096da0f3a2664e119978f45280c0d55b37c947d05d252563b34b7f116,1,detected,1,False,1,0.95,0.025109009738583384,0.9721175140121102,0.0027734762493064214,0.9721175140121102,3.656249960884452,,1610,14,34.056,2480.776,2517.847,
092-negative,092,calibration,0,passenger_unbelted_nonsmoking_100,092.jpg,a764da93c3ec131b5627d384cd56114101380492a2e0eeeb91e2c4fbedeec215,0,not_detected,0,False,1,1.0,0.9041729497574885,0.07900575774843754,0.016821292494073964,0.9041729497574885,2.437499925494194,,1610,15,32.999,2760.552,2796.17,
093-positive,093,calibration,1,passenger_smoking_100,093.jpg,1bc2c51354def747f3731a62ebafa7b830fc64bb55b4c97e42884e3677eaa8f5,1,detected,1,False,1,0.95,0.034018977845720035,0.963592515589329,0.002388506564950875,0.963592515589329,3.343749962747097,,1610,14,33.651,2511.357,2547.929,
093-negative,093,calibration,0,passenger_unbelted_nonsmoking_100,093.jpg,c3a7ad62e4834b2c20d1527ee87628a477e8dc86e278827ba8b5c73f8ca3d815,0,not_detected,0,False,1,0.95,0.9580261633004004,0.03600381836497961,0.0059700183346199824,0.9580261633004004,3.281250089406967,,1610,11,31.503,2355.704,2390.187,
094-positive,094,calibration,1,passenger_smoking_100,094.jpg,38a9aeae9902290f702fcf398d4850bfd7d51a381e55d797a3c39b29e24247be,1,detected,1,False,1,0.95,0.006676916677832685,0.9909423553637078,0.002380727958459485,0.9909423553637078,5.000000058673322,,1610,14,31.984,2508.349,2543.768,
094-negative,094,calibration,0,passenger_unbelted_nonsmoking_100,094.jpg,52bb6dfeea6e6421045f6ae283730297d49ea0fd65ca3d11845fdc1f175bcd7c,0,not_detected,0,False,1,1.0,0.9297788067071608,0.06735295838074223,0.0028682349120969478,0.9297788067071608,2.624999888241291,,1610,15,31.258,2651.937,2685.527,
095-positive,095,calibration,1,passenger_smoking_100,095.jpg,503e087df0c1123b134e96972bfd7cc647984da8c38f346d87990a22beb2cd8b,1,detected,1,False,1,0.95,0.01662015649315506,0.9811654219852175,0.002214421521627296,0.9811654219852175,4.078124865889549,,1610,14,33.406,2477.894,2514.178,
095-negative,095,calibration,0,passenger_unbelted_nonsmoking_100,095.jpg,94ce5682bdf13376236dd370ddcba5176d644f70ea2e3ce7788d86753f437f63,0,not_detected,0,False,1,1.0,0.9284480819928238,0.06123779109414907,0.01031412691302715,0.9284480819928238,2.718749962747097,,1610,15,32.751,2709.73,2745.419,
096-positive,096,test,1,passenger_smoking_100,096.jpg,a49ce7260a42390e468e020013b3aa4e409c2aaec01b87f76a17275285bbd94e,0,not_detected,0,False,0,1.0,0.4444827521948951,0.4241284050526998,0.13138884275240525,0.4444827521948951,0.046875,,1610,15,32.67,2593.392,2628.542,
096-negative,096,test,0,passenger_unbelted_nonsmoking_100,096.jpg,eeb368b8e5939f86ce58a95c4d612a03da8506fb69ad2f5c1fd17a0710f187e3,0,not_detected,0,False,1,1.0,0.9265699804920351,0.05564485867900835,0.0177851608289565,0.9265699804920351,2.812499888241291,,1610,12,33.133,2434.13,2470.422,
097-positive,097,calibration,1,passenger_smoking_100,097.jpg,42a309ba335c1e009f9ffc4cdd5af74aaa0a852c12cf747be5acf32e679a2673,1,detected,1,False,1,0.95,0.08445114501596274,0.907935353351925,0.007613501632112221,0.907935353351925,2.374999977648258,,1610,14,33.305,2503.462,2539.837,
097-negative,097,calibration,0,passenger_unbelted_nonsmoking_100,097.jpg,2bb036688bbeeaf352294c2e37b0f9beb4b015a482e82145f6faf0bdd0f29f80,0,not_detected,0,False,1,0.95,0.6579785089228828,0.10741203567167927,0.23460945540543793,0.6579785089228828,1.0312500298023224,,1610,14,32.135,2622.735,2658.113,
098-positive,098,test,1,passenger_smoking_100,098.jpg,75a6871dc7abf6d218f5306b189a35255161017903f5fe8cef1c83bfd920bb94,1,detected,1,False,1,0.95,0.02190211938699563,0.9759959980372247,0.002101882575779638,0.9759959980372247,3.7968750782310963,,1610,14,32.8,2834.424,2869.875,
098-negative,098,test,0,passenger_unbelted_nonsmoking_100,098.jpg,b70ea3087ab2f3701e79f06192ccf0b2793a856432830b4c9e582bd1d587961a,0,not_detected,0,False,1,1.0,0.8741370388822548,0.07880584297336615,0.04705711814437904,0.8741370388822548,2.406250014901161,,1610,15,34.237,2707.538,2744.381,
099-positive,099,calibration,1,passenger_smoking_100,099.jpg,be46abc050a56341371299037397e762d1b8dbf55d816cb4590db47e82ba958e,1,detected,1,False,1,0.95,0.020919438153131308,0.9769435061901315,0.0021370556567372597,0.9769435061901315,3.8437500447034836,,1610,14,34.98,2594.933,2632.88,
099-negative,099,calibration,0,passenger_unbelted_nonsmoking_100,099.jpg,c6d44ca058beef18ae492539818d3672da34e392f64ae35cd0d64a194a2c622b,0,not_detected,0,False,1,1.0,0.9456578073992473,0.04563298674829349,0.008709205852459169,0.9456578073992473,3.0312499292194843,,1610,15,32.963,2835.098,2871.204,
100-positive,100,calibration,1,passenger_smoking_100,100.jpg,05cfb7e0fd3a80fb42b1e403b55f1394d110e6288f9b77e8fcea8c1a6ebeb2af,1,detected,1,False,1,0.95,0.01635922458196902,0.9809702054177981,0.0026705700002329262,0.9809702054177981,4.093750154599547,,1610,14,32.489,2709.993,2745.649,
100-negative,100,calibration,0,passenger_unbelted_nonsmoking_100,100.jpg,a4dbd7002ed9f9bbd3e027f68542c3b6293ae1d21e01f48d263bbac554591c62,0,not_detected,0,False,1,0.99,0.9477116359063882,0.04035843383829647,0.011929930255315411,0.9477116359063882,3.1562498845160007,,1610,14,31.576,2660.986,2695.73,
